('Total Revenue', '261,802,000', '245,122,000', '211,915,000', '198,270,000', '168,088,000')
         844682 function calls (820384 primitive calls) in 2.352 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    89/14    0.001    0.000    0.103    0.007 {method 'join' of 'bytes' objects}
       88    0.000    0.000    0.000    0.000 ipaddress.py:1213(_parse_octet)
       87    0.000    0.000    0.000    0.000 __init__.py:255(escape)
       87    0.000    0.000    0.000    0.000 typing.py:1584(<genexpr>)
       87    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       86    0.000    0.000    0.000    0.000 _parser.py:274(getuntil)
       86    0.000    0.000    0.000    0.000 _parser.py:304(checkgroupname)
       84    0.000    0.000    0.001    0.000 css_parser.py:798(parse_combinator)
       84    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
       83    0.000    0.000    0.000    0.000 connection.py:251(process_input)
       82    0.000    0.000    0.000    0.000 __init__.py:429(<genexpr>)
       82    0.000    0.000    0.003    0.000 <frozen abc>:105(__new__)
       82    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
       78    0.000    0.000    0.000    0.000 frame_buffer.py:67(_update_header_buffer)
       78    0.000    0.000    0.000    0.000 stream.py:134(process_input)
       78    0.000    0.000    0.000    0.000 frame_buffer.py:59(_validate_frame_length)
       77    0.000    0.000    0.014    0.000 connection.py:1528(_receive_frame)
       77    0.001    0.000    0.005    0.000 css_parser.py:462(parse_attribute_selector)
       77    0.000    0.000    0.001    0.000 css_types.py:267(__init__)
       77    0.000    0.000    0.001    0.000 frame.py:78(__repr__)
       77    0.000    0.000    0.000    0.000 flags.py:28(__repr__)
       77    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
       76    0.000    0.000    0.000    0.000 dataclasses.py:432(<genexpr>)
       76    0.000    0.000    0.000    0.000 dataclasses.py:1142(<genexpr>)
       75    0.000    0.000    1.035    0.014 http2.py:320(_receive_stream_event)
       75    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
       75    0.000    0.000    0.000    0.000 {method 'tobytes' of 'memoryview' objects}
       74    0.000    0.000    0.097    0.001 _models.py:935(iter_raw)
       74    0.000    0.000    0.097    0.001 _client.py:152(__iter__)
       74    0.000    0.000    0.097    0.001 http2.py:562(__iter__)
       74    0.000    0.000    0.103    0.001 _models.py:884(iter_bytes)
       74    0.000    0.000    0.097    0.001 http2.py:304(_receive_response_body)
       74    0.000    0.000    0.097    0.001 default.py:125(__iter__)
       74    0.000    0.000    0.000    0.000 frame.py:214(parse_padding_data)
       74    0.000    0.000    0.097    0.001 connection_pool.py:401(__iter__)
       74    0.000    0.000    0.000    0.000 frame.py:209(serialize_padding_data)
       74    0.000    0.000    0.001    0.000 frame.py:913(_raw_data_repr)
       74    0.000    0.000    0.000    0.000 {built-in method binascii.hexlify}
       73    0.000    0.000    0.000    0.000 stream.py:1100(receive_data)
       73    0.000    0.000    0.001    0.000 connection.py:1728(_receive_data_frame)
       73    0.000    0.000    0.001    0.000 connection.py:1338(acknowledge_received_data)
       73    0.000    0.000    0.005    0.000 _decoders.py:95(decode)
       73    0.000    0.000    0.000    0.000 stream.py:1366(_track_content_length)
       73    0.000    0.000    0.000    0.000 frame.py:302(serialize_body)
       73    0.000    0.000    0.000    0.000 frame.py:320(flow_controlled_length)
       73    0.000    0.000    0.001    0.000 frame.py:83(_body_repr)
       73    0.000    0.000    0.000    0.000 frame.py:309(parse_body)
       73    0.000    0.000    0.000    0.000 stream.py:220(data_received)
       73    0.000    0.000    0.000    0.000 events.py:263(__init__)
       73    0.000    0.000    0.000    0.000 stream.py:817(open)
       73    0.005    0.000    0.005    0.000 {method 'decompress' of 'zlib.Decompress' objects}
       72    0.000    0.000    0.000    0.000 typing.py:1088(<genexpr>)
       72    0.000    0.000    0.000    0.000 stream.py:1227(acknowledge_received_data)
       70    0.000    0.000    0.000    0.000 typing.py:262(_collect_parameters)
       69    0.000    0.000    0.001    0.000 css_parser.py:532(parse_tag_pattern)
       69    0.000    0.000    0.000    0.000 css_types.py:251(__init__)
       68    0.000    0.000    0.000    0.000 functools.py:65(wraps)
       65    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       62    0.000    0.000    0.000    0.000 __init__.py:26(__new__)
       62    0.000    0.000    0.000    0.000 _status_codes.py:28(__new__)
       62    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
       59    0.000    0.000    0.001    0.000 _htmlparser.py:127(handle_startendtag)
       59    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
       57    0.000    0.000    0.000    0.000 dataclasses.py:309(__init__)
       57    0.000    0.000    0.001    0.000 dataclasses.py:760(_get_field)
       57    0.000    0.000    0.000    0.000 dataclasses.py:404(field)
       57    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       56    0.000    0.000    0.001    0.000 typing.py:892(__init__)
       56    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       56    0.001    0.000    0.001    0.000 {built-in method builtins.compile}
       55    0.000    0.000    0.000    0.000 ipaddress.py:156(_split_optional_netmask)
       55    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
       54    0.000    0.000    0.000    0.000 _compiler.py:407(_generate_overlap_table)
       54    0.000    0.000    0.000    0.000 typing.py:971(__hash__)
       52    0.000    0.000    0.000    0.000 element.py:2272(__eq__)
    52/14    0.001    0.000    0.015    0.001 css_parser.py:911(parse_selectors)
       52    0.000    0.000    0.001    0.000 parser.py:123(set_cdata_mode)
       51    0.000    0.000    0.000    0.000 table.py:11(table_entry_size)
       50    0.000    0.000    0.000    0.000 enum.py:967(_get_mixins_)
       50    0.000    0.000    0.000    0.000 enum.py:1008(_find_data_type_)
       50    0.000    0.000    0.000    0.000 ipaddress.py:1920(__init__)
       50    0.000    0.000    0.000    0.000 _urlparse.py:223(<genexpr>)
       49    0.000    0.000    0.001    0.000 typing.py:1123(_generic_init_subclass)
       48    0.000    0.000    0.000    0.000 struct.py:31(__new__)
       48    0.000    0.000    0.000    0.000 {method 'isprintable' of 'str' objects}
       47    0.000    0.000    0.000    0.000 message.py:421(__setitem__)
       47    0.000    0.000    0.000    0.000 _policybase.py:209(header_max_count)
       47    0.000    0.000    0.000    0.000 _policybase.py:313(header_store_parse)
       47    0.000    0.000    0.000    0.000 hpack.py:79(decode_integer)
    47/17    0.000    0.000    0.000    0.000 <frozen abc>:121(__subclasscheck__)
    47/17    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
       46    0.000    0.000    0.000    0.000 ipaddress.py:1755(_parse_hextet)
       46    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
    46/15    0.000    0.000    0.276    0.018 {built-in method builtins.__import__}
       45    0.000    0.000    0.000    0.000 dataclasses.py:489(_field_init)
       45    0.000    0.000    0.000    0.000 typing.py:1442(__mro_entries__)
    45/44    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       44    0.000    0.000    0.000    0.000 __init__.py:609(__missing__)
       44    0.000    0.000    0.000    0.000 dataclasses.py:643(<genexpr>)
       44    0.000    0.000    0.000    0.000 inspect.py:2804(kind)
       43    0.001    0.000    0.005    0.000 enum.py:528(__new__)
       42    0.000    0.000    0.000    0.000 typing.py:2505(overload)
    42/30    0.000    0.000    0.012    0.000 css_parser.py:569(parse_pseudo_class)
       41    0.000    0.000    0.000    0.000 functools.py:477(lru_cache)
       41    0.000    0.000    0.000    0.000 typing.py:494(__repr__)
       40    0.000    0.000    0.000    0.000 functools.py:516(decorating_function)
       38    0.000    0.000    0.000    0.000 enum.py:93(_is_single_bit)
       38    0.000    0.000    0.002    0.000 typing.py:747(Optional)
    38/29    0.000    0.000    0.011    0.000 css_parser.py:732(parse_pseudo_open)
       37    0.000    0.000    0.000    0.000 dataclasses.py:477(_field_assign)
       36    0.000    0.000    0.000    0.000 typing.py:1569(<genexpr>)
       36    0.000    0.000    0.001    0.000 typing.py:1074(_generic_class_getitem)
       36    0.008    0.000    0.010    0.000 huffman_table.py:78(decode_huffman)
       35    0.000    0.000    0.000    0.000 dataclasses.py:437(_tuple_str)
       34    0.000    0.000    0.000    0.000 ipaddress.py:1651(_ip_int_from_string)
       34    0.000    0.000    0.001    0.000 ipaddress.py:2241(__init__)
       34    0.000    0.000    0.000    0.000 ipaddress.py:1631(_make_netmask)
       34    0.000    0.000    0.000    0.000 ipaddress.py:1885(_split_scope_id)
       33    0.001    0.000    1.172    0.036 __init__.py:1(<module>)
       33    0.000    0.000    0.000    0.000 _models.py:67(_normalize_header_key)
       33    0.000    0.000    0.000    0.000 _models.py:74(_normalize_header_value)
       32    0.000    0.000    0.000    0.000 dataclasses.py:549(_init_param)
       32    0.000    0.000    0.000    0.000 inspect.py:176(get_annotations)
       32    0.000    0.000    0.000    0.000 inspect.py:2792(name)
       32    0.000    0.000    0.000    0.000 <frozen _collections_abc>:435(__subclasshook__)
       32    0.000    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:1456(_path_hooks)
       32    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
       32    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1685(path_hook_for_FileFinder)
       32    0.000    0.000    0.002    0.000 <frozen zipimport>:64(__init__)
       32    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1567(__init__)
       32    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:1644(_fill_cache)
       32    0.004    0.000    0.004    0.000 {built-in method nt.listdir}
       31    0.000    0.000    0.000    0.000 ipaddress.py:1286(__init__)
       31    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
       30    0.000    0.000    0.000    0.000 inspect.py:3072(<genexpr>)
       30    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
       30    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
       29    0.000    0.000    0.001    0.000 typing.py:1575(__getitem__)
       29    0.000    0.000    0.000    0.000 element.py:2173(get_attribute_list)
       29    0.000    0.000    0.000    0.000 __init__.py:680(<genexpr>)
       28    0.000    0.000    0.000    0.000 typing_extensions.py:454(__setattr__)
       28    0.000    0.000    0.000    0.000 typing_extensions.py:434(_is_dunder)
       27    0.000    0.000    0.000    0.000 typing.py:1626(<genexpr>)
       27    0.000    0.000    0.000    0.000 table.py:147(add)
       27    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
       26    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
       25    0.000    0.000    0.000    0.000 enum.py:957(_check_for_existing_members_)
       25    0.000    0.000    0.001    0.000 enum.py:513(__prepare__)
       25    0.000    0.000    0.000    0.000 enum.py:383(__init__)
       25    0.000    0.000    0.000    0.000 enum.py:986(_find_data_repr_)
       25    0.000    0.000    0.000    0.000 enum.py:1035(_find_new_)
       25    0.000    0.000    0.000    0.000 inspect.py:378(isfunction)
       25    0.000    0.000    0.000    0.000 ipaddress.py:474(_prefix_from_prefix_string)
       25    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
       25    0.000    0.000    0.000    0.000 ipaddress.py:431(_ip_int_from_prefix)
       25    0.000    0.000    0.000    0.000 utilities.py:581(_combine_cookie_fields)
       25    0.000    0.000    0.000    0.000 table.py:211(_shrink)
       25    0.000    0.000    0.000    0.000 {method 'appendleft' of 'collections.deque' objects}
       25    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
       24    0.000    0.000    0.000    0.000 dataclasses.py:372(__init__)
       24    0.000    0.000    0.000    0.000 dataclasses.py:250(_recursive_repr)
       24    0.000    0.000    0.002    0.000 dataclasses.py:627(_repr_fn)
       24    0.001    0.000    0.013    0.001 dataclasses.py:921(_process_class)
       24    0.000    0.000    0.000    0.000 dataclasses.py:433(<genexpr>)
       24    0.000    0.000    0.013    0.001 dataclasses.py:1264(wrap)
       24    0.000    0.000    0.000    0.000 dataclasses.py:428(_fields_in_init_order)
       24    0.000    0.000    0.001    0.000 dataclasses.py:1247(dataclass)
       24    0.000    0.000    0.000    0.000 financial_enhanced.py:43(<genexpr>)
       24    0.000    0.000    0.000    0.000 hpack.py:35(_unicode_if_needed)
       24    0.000    0.000    0.000    0.000 <frozen abc>:146(update_abstractmethods)
       24    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       24    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       24    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       23    0.000    0.000    0.000    0.000 enum.py:117(_iter_bits_lsb)
       23    0.000    0.000    0.000    0.000 enum.py:1404(_iter_member_by_def_)
       23    0.000    0.000    0.000    0.000 enum.py:1394(_iter_member_by_value_)
       23    0.000    0.000    0.000    0.000 typing.py:295(_check_generic)
       23    0.000    0.000    0.000    0.000 __init__.py:234(_acquireLock)
       23    0.000    0.000    0.000    0.000 __init__.py:243(_releaseLock)
       23    0.000    0.000    0.011    0.000 hpack.py:578(_decode_literal)
       23    0.000    0.000    0.011    0.000 hpack.py:575(_decode_literal_index)
     22/8    0.000    0.000    0.001    0.000 inspect.py:2497(_signature_from_callable)
       22    0.000    0.000    0.000    0.000 inspect.py:2739(__init__)
       22    0.000    0.000    0.000    0.000 typing.py:1097(<genexpr>)
       22    0.000    0.000    0.000    0.000 ipaddress.py:1187(_ip_int_from_string)
       22    0.000    0.000    0.000    0.000 util.py:16(lower)
       21    0.000    0.000    0.000    0.000 inspect.py:302(isclass)
       21    0.000    0.000    0.000    0.000 inspect.py:2026(_signature_get_user_defined_method)
       21    0.000    0.000    0.000    0.000 ipaddress.py:1161(_make_netmask)
       21    0.000    0.000    0.000    0.000 ipaddress.py:1502(__init__)
       20    0.000    0.000    0.001    0.000 typing.py:1546(__getitem__)
